회사명,거래소코드,회계년도,부채(IFRS연결),자산(IFRS연결),부채(IFRS개별),자산(IFRS개별)
(주)비츠로시스,54220,Mar-19,,,118228754,18700996
(주)비츠로테크,42370,Mar-11,32104258,78979703,30602043,75943848
(주)비츠로테크,42370,Mar-12,38098915,86873008,35325673,81133628
(주)비츠로테크,42370,Mar-13,,,39845209,91326941
(주)비츠로테크,42370,Mar-14,,,36082376,89285060
(주)비츠로테크,42370,Jun-15,,,48784883,104292070
(주)비츠로테크,42370,Jun-16,,,48977579,98896312
(주)비츠로테크,42370,Jun-17,84856166,279729096,40519311,122983215
(주)비츠로테크,42370,Jun-18,116303822,321189574,30628026,113913549
(주)비츠로테크,42370,Dec-19,120508560,367544313,32589664,116863287
(주)비케이홀딩스,50090,Dec-11,81298337,118073226,81116724,117847082
(주)비케이홀딩스,50090,Dec-12,63703229,109056458,61449423,122631076
(주)비케이홀딩스,50090,Dec-13,58033543,101309981,56143570,117543814
(주)비케이홀딩스,50090,Dec-14,52670261,80636989,50507653,98164952
(주)비케이홀딩스,50090,Dec-15,,,31710465,53622702
(주)비케이홀딩스,50090,Dec-16,,,22857378,51934968
(주)비케이홀딩스,50090,Dec-17,,,13320743,44139463
(주)비케이홀딩스,50090,Dec-18,5679351,33553804,5341505,33215957
(주)비케이홀딩스,50090,Dec-19,16981605,44270690,16649594,43938679
(주)비투엔,307870,Dec-18,,,,
(주)비투엔,307870,Dec-19,,,,
(주)비트컴퓨터,32850,Dec-11,23169522,54412502,22876697,54388719
(주)비트컴퓨터,32850,Dec-12,23740377,54048278,23359180,53813179
(주)비트컴퓨터,32850,Dec-13,24773403,54770874,24522431,54541626
(주)비트컴퓨터,32850,Dec-14,20171130,51425741,19973772,51225590
(주)비트컴퓨터,32850,Dec-15,14105709,50024322,13949402,49826548
(주)비트컴퓨터,32850,Dec-16,12320528,52225052,12130893,52103523
(주)비트컴퓨터,32850,Dec-17,11254463,53636156,11078579,53486604
(주)비트컴퓨터,32850,Dec-18,13987930,56060862,13784624,55971073
(주)비트컴퓨터,32850,Dec-19,13443064,62486547,13311557,61549147
(주)비피도,238200,Dec-18,,,2013497,46741371
(주)비피도,238200,Dec-19,1950353,48243898,1894272,48239213
(주)빅솔론,93190,Dec-11,12442014,73343957,12104172,72044755
(주)빅솔론,93190,Dec-12,11077625,81851062,9435773,80244697
(주)빅솔론,93190,Dec-13,14392702,100188806,10608406,96163345
(주)빅솔론,93190,Dec-14,14887025,111160231,12887754,109179177
(주)빅솔론,93190,Dec-15,15956111,127872053,13803058,125463397
(주)빅솔론,93190,Dec-16,17158934,137330614,14089520,132426363
(주)빅솔론,93190,Dec-17,23083833,161585816,13885290,150262382
(주)빅솔론,93190,Dec-18,16660536,162918104,11339034,155370335
(주)빅솔론,93190,Dec-19,17164294,164097769,14123251,159183608
(주)빅텍,65450,Dec-11,,,16934562,47456982
(주)빅텍,65450,Dec-12,,,12820018,41638189
(주)빅텍,65450,Dec-13,,,15218988,46190328
(주)빅텍,65450,Dec-14,,,18769145,50729063
(주)빅텍,65450,Dec-15,,,25952534,58845864
(주)빅텍,65450,Dec-16,,,26579842,61832806
(주)빅텍,65450,Dec-17,,,27739174,61861299
(주)빅텍,65450,Dec-18,,,30563515,66300861
(주)빅텍,65450,Dec-19,,,53528500,93617772
(주)빙그레,5180,Dec-11,96920632,493949047,96817939,491620453
(주)빙그레,5180,Dec-12,107115810,545632463,106616139,542967569
(주)빙그레,5180,Dec-13,96688488,564293685,96473778,561401086
(주)빙그레,5180,Dec-14,94840418,578852362,94458748,578496730
(주)빙그레,5180,Dec-15,99825438,616988522,99455664,616351609
(주)빙그레,5180,Dec-16,101995298,623750932,101891112,622118009
(주)빙그레,5180,Dec-17,106776946,635622607,106128036,632229308
(주)빙그레,5180,Dec-18,108852814,653929093,108314271,648465581
(주)빙그레,5180,Dec-19,113783207,684922782,112189217,677017157
(주)사람인에이치알,143240,Dec-12,,,8052642,37418348
(주)사람인에이치알,143240,Dec-13,,,5426618,66650097
(주)사람인에이치알,143240,Dec-14,6250389,66036602,5861338,65966794
(주)사람인에이치알,143240,Dec-15,,,8007290,72172003
(주)사람인에이치알,143240,Dec-16,9206276,82955433,6084518,80156126
(주)사람인에이치알,143240,Dec-17,22049707,97757060,19430970,94038028
(주)사람인에이치알,143240,Dec-18,14862331,104464541,12585510,100030493
(주)사람인에이치알,143240,Dec-19,19409200,130667966,16915790,124432598
(주)사조대림,3960,Dec-11,207877242,358454161,137877808,280124752
(주)사조대림,3960,Dec-12,219099820,362275910,147200872,280913730
(주)사조대림,3960,Dec-13,212773894,353654050,133377508,266385366
(주)사조대림,3960,Dec-14,216182912,363336125,134307440,269636096
(주)사조대림,3960,Dec-15,407775353,657031493,132291771,311175711
(주)사조대림,3960,Dec-16,412586638,671743822,152482161,332559132
(주)사조대림,3960,Dec-17,378330957,680094196,151825346,344907865
(주)사조대림,3960,Dec-18,404569229,720876010,147907358,347712772
(주)사조대림,3960,Dec-19,647042372,1070930247,322006689,622193823
(주)사조오양,6090,Dec-11,,,104643937,172615973
(주)사조오양,6090,Dec-12,,,102207914,174208895
(주)사조오양,6090,Dec-13,,,96616104,172567839
(주)사조오양,6090,Dec-14,,,99409401,173321672
(주)사조오양,6090,Dec-15,,,165283008,282509735
(주)사조오양,6090,Dec-16,,,164101689,292401068
(주)사조오양,6090,Dec-17,,,153715084,302399963
(주)사조오양,6090,Dec-18,,,152586147,308290136
(주)사조오양,6090,Dec-19,,,143598138,311156562
(주)삼기,122350,Dec-11,,,,
(주)삼기,122350,Dec-12,104854818,168606251,56609128,108571659
(주)삼기,122350,Dec-13,129427483,206059273,49997204,105608635
(주)삼기,122350,Dec-14,158554159,247110669,145634568,234306085
(주)삼기,122350,Dec-15,182950127,285651276,167803630,271953730
(주)삼기,122350,Dec-16,196582081,308312187,173904072,291452490
(주)삼기,122350,Dec-17,218416100,337321756,186905641,313904981
(주)삼기,122350,Dec-18,264320766,398693914,228561462,376757653
(주)삼기,122350,Dec-19,288924767,424954537,259924300,413977125
(주)삼보판지,23600,Dec-11,224468291,506625882,92546064,273872294
(주)삼보판지,23600,Dec-12,220681872,518373324,81368157,269273424
(주)삼보판지,23600,Dec-13,201966577,512954373,81138403,273358081
(주)삼보판지,23600,Dec-14,218861978,544017684,100507722,293293483
(주)삼보판지,23600,Dec-15,240854891,531607625,92938260,272026749
(주)삼보판지,23600,Dec-16,244937550,574874609,95359221,280248881
(주)삼보판지,23600,Dec-17,212158230,511843398,90306073,281405290
(주)삼보판지,23600,Dec-18,180235268,542666495,87484385,298757899
(주)삼보판지,23600,Dec-19,133105995,530767249,49456492,279029521
(주)삼성출판사,68290,Dec-11,15159656,85801871,12240597,77183967
(주)삼성출판사,68290,Dec-12,13045962,86525481,9633799,75750206
(주)삼성출판사,68290,Dec-13,37837704,130529534,9437901,76758882
(주)삼성출판사,68290,Dec-14,57707472,155739822,9286515,78639798
(주)삼성출판사,68290,Dec-15,53738919,155126969,8259536,77899922
(주)삼성출판사,68290,Dec-16,66673711,176478585,7969006,78179045
(주)삼성출판사,68290,Dec-17,67985415,184611016,7953989,78700728
(주)삼성출판사,68290,Dec-18,74820341,190739722,8605656,77341546
(주)삼성출판사,68290,Dec-19,120006200,241486315,9319325,78283091
(주)삼양사,145990,Dec-11,521589785,921855414,496589022,900406670
(주)삼양사,145990,Dec-12,416843730,826949798,389556543,799572399
(주)삼양사,145990,Dec-13,350167627,780911217,328592276,761642799
(주)삼양사,145990,Dec-14,505985291,1081397671,479811047,1056718150
(주)삼양사,145990,Dec-15,734460268,1437819497,419976487,1023111635
(주)삼양사,145990,Dec-16,897747765,2063771564,594588692,1638590568
(주)삼양사,145990,Dec-17,891704661,2128238456,598354878,1656219184
(주)삼양사,145990,Dec-18,907905458,2173866563,583172857,1641119232
(주)삼양사,145990,Dec-19,1093690416,2388160290,765436203,1820281506
(주)삼양옵틱스,225190,Dec-17,8455451,44181489,8419025,44593069
(주)삼양옵틱스,225190,Dec-18,9400281,45489833,8970647,45594432
(주)삼양옵틱스,225190,Dec-19,10203915,49488705,9585729,49355040
(주)삼양패키징,272550,Dec-17,,,251623787,497394205
(주)삼양패키징,272550,Dec-18,,,280533235,545964474
(주)삼양패키징,272550,Dec-19,,,277637826,563858154
(주)삼양홀딩스,70,Dec-11,586791046,1884480517,175565016,912354587
(주)삼양홀딩스,70,Dec-12,1085443310,2748398512,188959371,1061522053
(주)삼양홀딩스,70,Dec-13,936858269,2595067569,166107434,1122216976
(주)삼양홀딩스,70,Dec-14,1141550789,2795940327,278522328,1309722668
(주)삼양홀딩스,70,Dec-15,1275059263,3071422344,229442444,1263550358
(주)삼양홀딩스,70,Dec-16,1318813247,3169444797,212785854,1564527966
(주)삼양홀딩스,70,Dec-17,1331040788,3261056035,206687021,1578058778
(주)삼양홀딩스,70,Dec-18,1311855275,3313797255,203482396,1590709925
(주)삼양홀딩스,70,Dec-19,1560007367,3589513891,221386328,1607953228
(주)삼원강재,23000,Dec-11,,,82099717,217769532
(주)삼원강재,23000,Dec-12,,,55697827,205818260
(주)삼원강재,23000,Dec-13,,,43152367,203893675
(주)삼원강재,23000,Dec-14,,,41653973,211168967
(주)삼원강재,23000,Dec-15,,,44346544,223484365
(주)삼원강재,23000,Dec-16,,,45067491,234265074
(주)삼원강재,23000,Dec-17,,,50651756,245605264
(주)삼원강재,23000,Dec-18,,,49099624,253757378
(주)삼원강재,23000,Dec-19,,,39515341,249461228
(주)삼익악기,2450,Dec-11,207226446,351805364,118006361,260830209
(주)삼익악기,2450,Dec-12,178980696,322968331,104017122,248097518
(주)삼익악기,2450,Dec-13,163064512,344769973,122500769,293896365
(주)삼익악기,2450,Dec-14,166326064,378836770,122657427,315836677
(주)삼익악기,2450,Dec-15,190380127,408469903,126505765,317073955
(주)삼익악기,2450,Dec-16,189579111,414022232,122345953,311114511
(주)삼익악기,2450,Dec-17,393173599,599793052,134452010,315507921
(주)삼익악기,2450,Dec-18,382878297,594358054,137167846,311371380
(주)삼익악기,2450,Dec-19,388688041,612852995,164596803,341633396
(주)삼일,32280,Dec-11,,,61317211,88876402
(주)삼일,32280,Dec-12,,,78412719,105960625
(주)삼일,32280,Dec-13,,,78105610,110495317
(주)삼일,32280,Dec-14,,,73480207,108348125
(주)삼일,32280,Dec-15,,,37189647,95495608
(주)삼일,32280,Dec-16,,,27160602,86886032
(주)삼일,32280,Dec-17,,,23679801,84414537
(주)삼일,32280,Dec-18,,,27625761,90193963
(주)삼일,32280,Dec-19,,,33806155,98674478
(주)삼일기업공사,2290,Dec-11,,,7474367,51735264
(주)삼일기업공사,2290,Dec-12,,,7990943,54984067
(주)삼일기업공사,2290,Dec-13,,,4981095,53082193
(주)삼일기업공사,2290,Dec-14,,,12213534,61726750
(주)삼일기업공사,2290,Dec-15,,,10080871,62469631
(주)삼일기업공사,2290,Dec-16,,,9702035,62473131
(주)삼일기업공사,2290,Dec-17,,,9800995,64106791
(주)삼일기업공사,2290,Dec-18,,,5004939,61777297
(주)삼일기업공사,2290,Dec-19,,,11006675,69829145
(주)삼일씨엔에스,4440,Dec-16,,,90212775,378938965
(주)삼일씨엔에스,4440,Dec-17,,,75795948,361301200
(주)삼일씨엔에스,4440,Dec-18,,,62406886,338910391
(주)삼일씨엔에스,4440,Dec-19,,,58448023,337219744
(주)삼진,32750,Dec-11,51828725,91828914,39807914,81756584
(주)삼진,32750,Dec-12,33870199,76497227,24305718,70533541
(주)삼진,32750,Dec-13,25596609,72673320,17543439,66087781
(주)삼진,32750,Dec-14,29887145,83318947,24722332,74020076
(주)삼진,32750,Dec-15,20169867,78358394,18577060,71817951
(주)삼진,32750,Dec-16,20954348,83807458,15726090,71719927
(주)삼진,32750,Dec-17,16385955,79676217,15380117,72597948
(주)삼진,32750,Dec-18,13679036,78444968,9975140,72157055
(주)삼진,32750,Dec-19,19685255,96419553,14234202,83846723
(주)삼진엘앤디,54090,Dec-11,117489029,196287402,91446440,145373115
(주)삼진엘앤디,54090,Dec-12,101745554,184033478,71756759,131723757
(주)삼진엘앤디,54090,Dec-13,91347525,184020091,63668884,137496096
(주)삼진엘앤디,54090,Dec-14,84435951,172919117,51397236,123858709
(주)삼진엘앤디,54090,Dec-15,99233994,201281074,59523468,143950030
(주)삼진엘앤디,54090,Dec-16,99172784,197988798,66233544,150604287
(주)삼진엘앤디,54090,Dec-17,73393150,162170125,49362240,135258427
(주)삼진엘앤디,54090,Dec-18,78904308,171051336,47544066,135356680
(주)삼진엘앤디,54090,Dec-19,77800417,170409136,43904716,135635910
(주)삼천리,4690,Dec-11,1303703883,2445760692,1169576699,2293782398
(주)삼천리,4690,Dec-12,1611511045,2775289821,1435572768,2590523806
(주)삼천리,4690,Dec-13,1552425962,2747656135,1315366187,2506237676
(주)삼천리,4690,Dec-14,2341638757,3659823478,1341839584,2524203392
(주)삼천리,4690,Dec-15,2194475700,3543526900,1227502309,2425464258
(주)삼천리,4690,Dec-16,2327177355,3690167118,1361895085,2590393407
(주)삼천리,4690,Dec-17,2348443141,3704259229,1344484013,2600414929
(주)삼천리,4690,Dec-18,2331091025,3699411189,1326579601,2592381487
(주)삼천리,4690,Dec-19,2519412875,3912362195,1501016267,2789078340
(주)삼표시멘트,38500,Dec-11,1027113519,1560204642,897857492,1444542215
(주)삼표시멘트,38500,Dec-12,1013753577,1475796322,909378231,1383905868
(주)삼표시멘트,38500,Dec-13,1122570187,1379971344,941236417,1223373954
(주)삼표시멘트,38500,Dec-14,742161624,1312244568,667286336,1244757594
(주)삼표시멘트,38500,Dec-15,558497685,1107696145,512869894,1056134342
(주)삼표시멘트,38500,Dec-16,666636974,1263350828,566424883,1151508804
(주)삼표시멘트,38500,Dec-17,632988002,1265303707,494980137,1103910928
(주)삼표시멘트,38500,Dec-18,685801934,1306846597,521628413,1110495487
(주)삼표시멘트,38500,Dec-19,711766436,1346969002,509348231,1111648259
(주)삼화네트웍스,46390,Dec-11,7543049,39433601,6896691,38439717
(주)삼화네트웍스,46390,Dec-12,4211495,31727874,2778079,31091967
(주)삼화네트웍스,46390,Dec-13,7213613,40350090,6683819,40897926
(주)삼화네트웍스,46390,Dec-14,6500689,40734259,6261465,41220996
(주)삼화네트웍스,46390,Dec-15,3723185,35922984,3272781,36667971
(주)삼화네트웍스,46390,Dec-16,5653568,44917658,5291945,46124423
(주)삼화네트웍스,46390,Dec-17,5422412,44058838,5017830,45489230
(주)삼화네트웍스,46390,Dec-18,20296408,54810391,20016039,54525789
(주)삼화네트웍스,46390,Dec-19,8391494,43303787,7799955,43473520
(주)상보,27580,Dec-11,,,123386418,164396165
(주)상보,27580,Dec-12,,,111701763,176295657
(주)상보,27580,Dec-13,,,109419268,181505405
(주)상보,27580,Dec-14,114166658,174701109,113650789,174555598
(주)상보,27580,Dec-15,122166379,176565283,104368971,164873377
(주)상보,27580,Dec-16,114904010,168504610,87940346,148825046
(주)상보,27580,Dec-17,114591436,162384453,90501684,145590340
(주)상보,27580,Dec-18,98330016,118184340,76337632,105832442
(주)상보,27580,Dec-19,75110958,104559643,56750925,95629081
(주)상상인,38540,Dec-11,17446734,64585941,13164831,57102182
(주)상상인,38540,Dec-12,338453129,404172271,21343929,88463545
(주)상상인,38540,Dec-13,344201387,421979627,17655383,92160807
(주)상상인,38540,Dec-14,369677840,467464220,16494229,97217356
(주)상상인,38540,Dec-15,631152902,786123379,40853588,135175360
(주)상상인,38540,Dec-16,1237874898,1435888907,30932113,129387155
(주)상상인,38540,Dec-17,1749446017,2043693616,24758445,145314680
(주)상상인,38540,Dec-18,2411139081,2842816258,74621083,217103662
(주)상상인,38540,Dec-19,3008493636,3627156735,45338962,256168217
(주)상상인인더스트리,101000,Dec-11,60990765,82070053,56347980,77636533
(주)상상인인더스트리,101000,Dec-12,72887467,86691925,60815335,75521685
(주)상상인인더스트리,101000,Dec-13,70304459,97563737,60268598,87002455
(주)상상인인더스트리,101000,Dec-14,83066713,113789347,69498241,99274056
(주)상상인인더스트리,101000,Dec-15,75576794,111356662,64302711,97604109
(주)상상인인더스트리,101000,Dec-16,87214876,132078004,80413188,123479389
(주)상상인인더스트리,101000,Dec-17,120982026,168270390,104687955,156987990
(주)상상인인더스트리,101000,Dec-18,,,44491550,69726126
(주)상상인인더스트리,101000,Dec-19,23168057,47833180,23167887,47873562
(주)상아프론테크,89980,Dec-11,40523883,112844339,40462492,112589140
(주)상아프론테크,89980,Dec-12,45545906,119965860,45573539,120249280
(주)상아프론테크,89980,Dec-13,63097497,143645644,60192243,142383276
(주)상아프론테크,89980,Dec-14,70479329,154764487,63466711,149233065
(주)상아프론테크,89980,Dec-15,88211964,180814312,72035683,168606301
(주)상아프론테크,89980,Dec-16,103574102,201973938,75644943,182852451
(주)상아프론테크,89980,Dec-17,110436943,219920722,77379176,192553694
(주)상아프론테크,89980,Dec-18,119838375,239055868,77880165,197053033
(주)상아프론테크,89980,Dec-19,104512906,248318385,61784360,205523488
(주)상지카일룸,42940,Dec-11,,,26900334,44033761
(주)상지카일룸,42940,Dec-12,,,21249231,30364187
(주)상지카일룸,42940,Dec-13,,,15331964,27902170
(주)상지카일룸,42940,Dec-14,,,15144904,22070092
(주)상지카일룸,42940,Dec-15,,,7456704,14568354
(주)상지카일룸,42940,Dec-16,18052512,20633897,18025335,20582287
(주)상지카일룸,42940,Dec-17,13658940,40446347,13624465,40562325
(주)상지카일룸,42940,Dec-18,83106261,127635929,79541504,124580738
(주)상지카일룸,42940,Dec-19,109458452,154372206,81057949,127316138
(주)새로닉스,42600,Dec-11,27342461,81521713,17382337,62363370
(주)새로닉스,42600,Dec-12,37623031,84738713,19914040,60764980
