회사명,거래소코드,회계년도,유동자산(IFRS연결),자산(IFRS연결),유동자산(IFRS개별),자산(IFRS개별)
(주)서산,79650,Dec-15,68174249,110417372,18939477,41302287
(주)서산,79650,Dec-16,76269833,122973927,24995607,42275782
(주)서산,79650,Dec-17,81962265,126631601,27735845,44271747
(주)서산,79650,Dec-18,45111072,124337373,11770859,42514749
(주)서산,79650,Dec-19,43954987,119198013,11442124,40675572
(주)서연,7860,Dec-11,659775502,1218064342,245657393,586081888
(주)서연,7860,Dec-12,710889966,1378190064,280471223,678074331
(주)서연,7860,Dec-13,1084225255,1909609095,297329957,774672365
(주)서연,7860,Dec-14,1273872996,2266575394,13338367,309435909
(주)서연,7860,Dec-15,1318248640,2595484129,2738459,309640711
(주)서연,7860,Dec-16,1485189637,2933486634,6934827,354821454
(주)서연,7860,Dec-17,1381043773,2767655964,3969501,355119211
(주)서연,7860,Dec-18,1241408495,2696306676,5570024,356717196
(주)서연,7860,Dec-19,919277453,2215362000,25687682,308303031
(주)서연이화,200880,Dec-14,912464584,1465384489,309379146,702512995
(주)서연이화,200880,Dec-15,950306452,1703969084,362906639,777469769
(주)서연이화,200880,Dec-16,992627577,1801799813,354120487,784073652
(주)서연이화,200880,Dec-17,1002548740,1764809873,427788342,847694896
(주)서연이화,200880,Dec-18,853176440,1696230428,355126928,1091946930
(주)서연이화,200880,Dec-19,790411649,1820541997,395377655,1126350212
(주)서연탑메탈,19770,Dec-11,56453153,81427359,51431825,73588362
(주)서연탑메탈,19770,Dec-12,62976385,95205790,51283240,79394294
(주)서연탑메탈,19770,Dec-13,74965563,112737803,53722530,85649298
(주)서연탑메탈,19770,Dec-14,78969304,131100695,55717179,104345840
(주)서연탑메탈,19770,Dec-15,94474870,178443397,53690695,125869454
(주)서연탑메탈,19770,Dec-16,107457477,204883875,77945080,160813196
(주)서연탑메탈,19770,Dec-17,108354462,206264694,83806205,153637839
(주)서연탑메탈,19770,Dec-18,79797237,164762718,66316386,124155667
(주)서연탑메탈,19770,Dec-19,74707978,156275835,64987277,121602268
(주)서울리거,43710,Dec-11,10210280,12145750,10233798,12139784
(주)서울리거,43710,Dec-12,14429961,18045904,14270141,18082537
(주)서울리거,43710,Dec-13,7416587,8761828,7421360,8642576
(주)서울리거,43710,Dec-14,19896252,20712511,19922575,20738834
(주)서울리거,43710,Dec-15,11290796,17408319,11286240,17403763
(주)서울리거,43710,Dec-16,24847341,43257691,24547330,43405217
(주)서울리거,43710,Dec-17,22913340,38212815,23098193,38437903
(주)서울리거,43710,Dec-18,50286595,62807852,52397740,63848555
(주)서울리거,43710,Dec-19,76680559,119147803,29813150,67528056
(주)서울옥션,63170,Dec-11,55902862,72426018,53020496,69348104
(주)서울옥션,63170,Dec-12,51229374,68497346,50430091,67598098
(주)서울옥션,63170,Dec-13,53537231,70198366,52436045,69030712
(주)서울옥션,63170,Dec-14,65072235,81634996,60373964,76774204
(주)서울옥션,63170,Dec-15,103061922,125648035,81872070,104306510
(주)서울옥션,63170,Dec-16,107549265,131560666,80729011,104960825
(주)서울옥션,63170,Dec-17,101169439,154338745,72458110,125135968
(주)서울옥션,63170,Dec-18,143289343,205299710,81012421,140429802
(주)서울옥션,63170,Dec-19,107471142,172774839,82240886,144624112
(주)서울제약,18680,Dec-11,,,18627911,42687395
(주)서울제약,18680,Dec-12,,,18733173,60676931
(주)서울제약,18680,Dec-13,,,19971240,71422982
(주)서울제약,18680,Dec-14,,,24777576,78979439
(주)서울제약,18680,Dec-15,,,30022073,82675066
(주)서울제약,18680,Dec-16,,,32481636,87680864
(주)서울제약,18680,Dec-17,,,23841339,70270901
(주)서울제약,18680,Dec-18,,,25050463,70190179
(주)서울제약,18680,Dec-19,,,25218659,70890348
(주)서원,21050,Dec-11,224819029,388794060,125672842,250633848
(주)서원,21050,Dec-12,267822363,456603539,118976523,256938509
(주)서원,21050,Dec-13,153256486,298200155,126469767,264560670
(주)서원,21050,Dec-14,142346090,287479510,113354341,256991862
(주)서원,21050,Dec-15,129670212,244994346,107764118,217950364
(주)서원,21050,Dec-16,108624519,223594647,90502114,198004066
(주)서원,21050,Dec-17,91824348,212303072,66590779,176720652
(주)서원,21050,Dec-18,89338692,220110079,64510947,174438824
(주)서원,21050,Dec-19,91524629,221983443,65089211,173583957
(주)서원인텍,93920,Dec-11,74530820,120000717,59107633,102651124
(주)서원인텍,93920,Dec-12,89716254,134080938,78803606,123556537
(주)서원인텍,93920,Dec-13,104556275,176435016,101432592,169104571
(주)서원인텍,93920,Dec-14,129615721,200922962,132652832,205204726
(주)서원인텍,93920,Dec-15,136911521,222183470,112263307,195512792
(주)서원인텍,93920,Dec-16,139978921,227223458,130476090,207259548
(주)서원인텍,93920,Dec-17,127397817,196942719,113236568,177750900
(주)서원인텍,93920,Dec-18,135036447,192294125,115643064,170207664
(주)서원인텍,93920,Dec-19,143562212,201386876,119743343,167091569
(주)서전기전,189860,Dec-14,27296809,40338138,26548623,39920806
(주)서전기전,189860,Dec-15,17820046,36531035,17924749,36613917
(주)서전기전,189860,Dec-16,20711031,40735425,21057475,40968831
(주)서전기전,189860,Dec-17,,,19432704,43583060
(주)서전기전,189860,Dec-18,,,23129822,52452888
(주)서전기전,189860,Dec-19,,,26251797,56704266
(주)서진시스템,178320,Dec-17,110287326,259231952,80401380,138415110
(주)서진시스템,178320,Dec-18,154415445,437784811,173257000,256276161
(주)서진시스템,178320,Dec-19,215563115,563040746,165601331,253117440
(주)서진오토모티브,122690,Dec-11,,,,
(주)서진오토모티브,122690,Dec-12,229714136,611944184,47573500,158278057
(주)서진오토모티브,122690,Dec-13,239767766,655520267,47301368,161366632
(주)서진오토모티브,122690,Dec-14,270034314,729070780,57796491,189950680
(주)서진오토모티브,122690,Dec-15,308831846,813428497,68898553,208577222
(주)서진오토모티브,122690,Dec-16,286468667,820592255,54018057,202932427
(주)서진오토모티브,122690,Dec-17,294359978,828627924,54810968,214056901
(주)서진오토모티브,122690,Dec-18,286027062,866725862,57749823,233804824
(주)서진오토모티브,122690,Dec-19,294879671,871205379,47487060,220013870
(주)서플러스글로벌,140070,Dec-17,119227172,155283308,112270456,149174879
(주)서플러스글로벌,140070,Dec-18,141258375,182797720,132090014,175274881
(주)서플러스글로벌,140070,Dec-19,125784277,178822583,117333033,171105016
(주)서한,11370,Dec-11,,,92023547,140597659
(주)서한,11370,Dec-12,,,117614788,152291196
(주)서한,11370,Dec-13,,,165722346,204912870
(주)서한,11370,Dec-14,,,229725801,322287666
(주)서한,11370,Dec-15,,,341821343,400012843
(주)서한,11370,Dec-16,,,342451055,412669265
(주)서한,11370,Dec-17,,,284983992,391890974
(주)서한,11370,Dec-18,,,374195200,472395823
(주)서한,11370,Dec-19,,,379104068,469386259
(주)서흥,8490,Dec-11,95449633,434227525,80379255,359613542
(주)서흥,8490,Dec-12,170094508,466466906,129288381,375282780
(주)서흥,8490,Dec-13,166427694,466545008,123338049,374450728
(주)서흥,8490,Dec-14,175708282,491207876,125378048,364360205
(주)서흥,8490,Dec-15,202343137,556754829,131471013,390049666
(주)서흥,8490,Dec-16,215057907,585890727,133191645,405273318
(주)서흥,8490,Dec-17,197003332,595288907,122850718,415797939
(주)서흥,8490,Dec-18,214007299,639100630,143566359,424342806
(주)서흥,8490,Dec-19,264590902,708861042,159701887,446901588
(주)서희건설,35890,Dec-11,568824664,786126364,567021051,780593476
(주)서희건설,35890,Dec-12,511590458,789889785,497290887,711231881
(주)서희건설,35890,Dec-13,426810493,747878821,426800698,621925321
(주)서희건설,35890,Dec-14,422489705,734426413,420939473,614902585
(주)서희건설,35890,Dec-15,429630454,721932877,421642881,584881776
(주)서희건설,35890,Dec-16,468887988,766834184,443378819,623247119
(주)서희건설,35890,Dec-17,518700107,807007034,496234636,665644810
(주)서희건설,35890,Dec-18,553814507,852102932,537249998,726048274
(주)서희건설,35890,Dec-19,651383889,976143473,632202559,862840495
(주)선광,3100,Dec-11,84024032,422159403,69077178,376148131
(주)선광,3100,Dec-12,78991397,431728362,65665732,378922105
(주)선광,3100,Dec-13,60305260,456697995,42651301,415254103
(주)선광,3100,Dec-14,62486972,513888239,37208192,387434768
(주)선광,3100,Dec-15,193360137,589286719,164180725,439992579
(주)선광,3100,Dec-16,70065555,520311278,26866542,375423857
(주)선광,3100,Dec-17,72350822,541277167,33938872,403571213
(주)선광,3100,Dec-18,75421669,552406614,42359622,418659682
(주)선광,3100,Dec-19,54478363,709957771,20708462,426912383
(주)선앤엘,2820,Dec-11,231078308,495199703,181736875,433838379
(주)선앤엘,2820,Dec-12,181964039,454078035,131925634,385586773
(주)선앤엘,2820,Dec-13,235943415,519216425,152143472,428902565
(주)선앤엘,2820,Dec-14,252435084,523959616,157553039,427553985
(주)선앤엘,2820,Dec-15,257650636,563581137,147917162,454171563
(주)선앤엘,2820,Dec-16,265639488,577876290,152643386,459132625
(주)선앤엘,2820,Dec-17,296732141,617344859,152709578,469495741
(주)선앤엘,2820,Dec-18,279336118,625332075,160032780,498723659
(주)선앤엘,2820,Dec-19,225062364,543553941,108992963,425143007
(주)선익시스템,171090,Dec-17,84701215,117826131,84505575,117633116
(주)선익시스템,171090,Dec-18,80791948,116006785,79838254,115498753
(주)선익시스템,171090,Dec-19,78160199,120131791,77420558,119598938
(주)선진,136490,Dec-11,,,159351569,239942079
(주)선진,136490,Dec-12,,,191999444,269676642
(주)선진,136490,Dec-13,182360752,283542777,181054796,283036239
(주)선진,136490,Dec-14,247683482,383056315,246158351,384341894
(주)선진,136490,Dec-15,249548017,437278251,246650290,438820522
(주)선진,136490,Dec-16,210341589,543650885,186203336,488427441
(주)선진,136490,Dec-17,266751365,686844124,178568847,577742166
(주)선진,136490,Dec-18,414834026,917160519,298598643,780044524
(주)선진,136490,Dec-19,440294136,983329180,267281012,760691640
(주)성광벤드,14620,Dec-11,276300267,448577539,253953377,417086946
(주)성광벤드,14620,Dec-12,325383173,510735016,304507225,478788923
(주)성광벤드,14620,Dec-13,293421562,532880524,271740477,497634507
(주)성광벤드,14620,Dec-14,304306548,553410147,285816447,529398509
(주)성광벤드,14620,Dec-15,270890811,545752283,254144979,516204901
(주)성광벤드,14620,Dec-16,271882103,532224306,251734327,499171596
(주)성광벤드,14620,Dec-17,246825017,502479497,226531644,469214393
(주)성광벤드,14620,Dec-18,240743909,499748397,225117060,465282165
(주)성광벤드,14620,Dec-19,243293199,502049444,226544149,469901965
(주)성도이엔지,37350,Dec-11,308739614,351767614,67845462,159868517
(주)성도이엔지,37350,Dec-12,320134318,362033118,83962531,178102991
(주)성도이엔지,37350,Dec-13,313589721,367967391,104776099,199149787
(주)성도이엔지,37350,Dec-14,239832839,289648250,102299816,197136831
(주)성도이엔지,37350,Dec-15,249788206,305323678,101161031,200735440
(주)성도이엔지,37350,Dec-16,282046314,349749795,142192466,251528472
(주)성도이엔지,37350,Dec-17,260055737,328533571,165836673,283354128
(주)성도이엔지,37350,Dec-18,359369384,448829776,203213765,317227199
(주)성도이엔지,37350,Dec-19,365648152,519451891,182700463,357648351
(주)성안,11300,Dec-11,142393308,307479899,47610744,135050446
(주)성안,11300,Dec-12,140134294,298232459,39763329,126655835
(주)성안,11300,Dec-13,143925430,288273860,39758179,124589979
(주)성안,11300,Dec-14,126017665,262894960,34912457,118445160
(주)성안,11300,Dec-15,131309354,259934334,42866445,120889400
(주)성안,11300,Dec-16,134616133,256671843,40850333,127369179
(주)성안,11300,Dec-17,133634806,293390451,41026660,157758250
(주)성안,11300,Dec-18,161060330,306490119,50766642,162602155
(주)성안,11300,Dec-19,131151227,264791163,36883061,120958172
(주)성우하이텍,15750,Dec-11,1103899283,2238625332,519563763,1148125362
(주)성우하이텍,15750,Dec-12,1081251330,2259623106,451355649,1121953553
(주)성우하이텍,15750,Dec-13,1146843897,2263358590,423911629,1126081765
(주)성우하이텍,15750,Dec-14,1301826069,2612066830,567878030,1379665178
(주)성우하이텍,15750,Dec-15,1509682348,3229104413,672981850,1697475936
(주)성우하이텍,15750,Dec-16,1482912510,3445158804,684215137,1801014162
(주)성우하이텍,15750,Dec-17,1401813867,3385206082,794197579,1900200679
(주)성우하이텍,15750,Dec-18,1415343882,3317671247,756957063,1937359976
(주)성우하이텍,15750,Dec-19,1474684694,3446277584,726478218,1843989416
(주)성창오토텍,80470,Dec-11,39139489,52162131,39139489,50954217
(주)성창오토텍,80470,Dec-12,45470178,72905833,33231669,52920005
(주)성창오토텍,80470,Dec-13,53728720,106695690,43821909,76017350
(주)성창오토텍,80470,Dec-14,57151669,112591960,46626685,79415631
(주)성창오토텍,80470,Dec-15,66311905,115469944,53535260,81533274
(주)성창오토텍,80470,Dec-16,69422657,117662521,51209157,78612541
(주)성창오토텍,80470,Dec-17,59301480,106028645,43867121,76426273
(주)성창오토텍,80470,Dec-18,64584843,109296757,46100316,77962580
(주)성창오토텍,80470,Dec-19,62338368,110875098,42286083,74400009
(주)세경하이테크,148150,Dec-19,86723597,206426561,116085039,163348809
(주)세동,53060,Dec-11,27597992,75284054,22661498,69452578
(주)세동,53060,Dec-12,29441239,93156349,24995678,87908162
(주)세동,53060,Dec-13,31620722,101433187,27817750,94785508
(주)세동,53060,Dec-14,38802788,125643592,32579526,116531116
(주)세동,53060,Dec-15,40431833,126126166,36175481,119898501
(주)세동,53060,Dec-16,42087169,127367858,40644790,116288035
(주)세동,53060,Dec-17,34348424,114492516,26674057,101220871
(주)세동,53060,Dec-18,38748344,124461800,31639872,108171021
(주)세동,53060,Dec-19,41008059,116302468,31510667,92138164
(주)세림비앤지,340440,Dec-19,,,,
(주)세보엠이씨,11560,Dec-11,93506741,130336341,93161935,129806410
(주)세보엠이씨,11560,Dec-12,83144630,117506548,80194119,114160973
(주)세보엠이씨,11560,Dec-13,91562850,130004221,84853677,122770295
(주)세보엠이씨,11560,Dec-14,129902426,169668000,119121292,158815970
(주)세보엠이씨,11560,Dec-15,120291323,161485346,108903518,149794511
(주)세보엠이씨,11560,Dec-16,160464571,208097427,148990225,196561202
(주)세보엠이씨,11560,Dec-17,206788690,257713994,193407464,245392317
(주)세보엠이씨,11560,Dec-18,190801811,246405813,182817589,238809722
(주)세보엠이씨,11560,Dec-19,234335685,289059467,229079737,284018839
(주)세아베스틸지주,1430,Dec-11,,,846781515,1999402385
(주)세아베스틸지주,1430,Dec-12,,,825507988,2159086176
(주)세아베스틸지주,1430,Dec-13,,,863988945,2209112063
(주)세아베스틸지주,1430,Dec-14,,,1139920530,2429299409
(주)세아베스틸지주,1430,Dec-15,1173953046,3593929795,728769260,2482589543
(주)세아베스틸지주,1430,Dec-16,1107439869,3537087560,609896510,2453702462
(주)세아베스틸지주,1430,Dec-17,1225696957,3590984649,706463233,2485388745
(주)세아베스틸지주,1430,Dec-18,1380930191,3718893786,773965070,2667885807
(주)세아베스틸지주,1430,Dec-19,1344845948,3576889161,759361039,2606108194
(주)세아제강,306200,Dec-18,,,479655614,1054118541
(주)세아제강,306200,Dec-19,,,469375483,1028798817
(주)세아제강지주,3030,Dec-11,1139975241,1932618927,766766731,1641639574
(주)세아제강지주,3030,Dec-12,1083732213,2030350314,722185309,1682525725
(주)세아제강지주,3030,Dec-13,989594065,1995560542,622282192,1717961948
(주)세아제강지주,3030,Dec-14,1199283548,2285029617,614727724,1735274282
(주)세아제강지주,3030,Dec-15,993471997,2073851398,487007352,1591178587
(주)세아제강지주,3030,Dec-16,1020281312,2169697077,569505113,1690749290
(주)세아제강지주,3030,Dec-17,1232118975,2411700237,574580108,1749525738
(주)세아제강지주,3030,Dec-18,1284826648,2445381294,50035716,708156138
(주)세아제강지주,3030,Dec-19,1285177175,2448548032,2899335,710686272
(주)세아특수강,19440,Dec-11,301702445,474609645,262910128,420485906
(주)세아특수강,19440,Dec-12,310336832,484959468,272603197,434310725
(주)세아특수강,19440,Dec-13,314973479,486216680,273075334,436661795
(주)세아특수강,19440,Dec-14,332779650,530110210,281987997,461099393
(주)세아특수강,19440,Dec-15,302115275,500308874,251475227,428517231
(주)세아특수강,19440,Dec-16,314679327,516822970,246148723,420835195
(주)세아특수강,19440,Dec-17,339958588,527347713,262785304,429595375
(주)세아특수강,19440,Dec-18,323210340,500036175,250226726,409085510
(주)세아특수강,19440,Dec-19,374176371,573172966,261796765,453735614
(주)세아홀딩스,58650,Dec-11,1663280029,3845130468,17973500,1019398149
(주)세아홀딩스,58650,Dec-12,1608361429,4008794418,46719517,1060446658
(주)세아홀딩스,58650,Dec-13,1712653287,3914700975,17114063,959769610
(주)세아홀딩스,58650,Dec-14,1952133273,4141073291,12259476,969933027
(주)세아홀딩스,58650,Dec-15,1879200366,5191468774,6001699,980431299
(주)세아홀딩스,58650,Dec-16,1870522270,5177866749,1926945,985873936
(주)세아홀딩스,58650,Dec-17,2037277123,5254771565,2115327,1029729871
(주)세아홀딩스,58650,Dec-18,2220607476,5453865784,9015822,1039184692
(주)세아홀딩스,58650,Dec-19,2326282242,5456657505,8030255,1074470231
